tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2021,02,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,0
2021,02,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,13
2021,02,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,10
2021,02,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,29
2021,02,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,25
2021,02,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,9
2021,02,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,4
2021,02,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,30
2021,02,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,8
2021,02,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,4
2021,02,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,21
2021,02,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,55
2021,02,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,11
2021,02,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,18
2021,02,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,50
2021,02,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,26
2021,02,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,25
2021,02,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,40
2021,02,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,18
2021,02,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,7
2021,02,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,31
2021,02,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,41
2021,02,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,29
2021,02,JAKARTA UTARA,KOJA,KOJA,Perempuan,8
2021,02,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,39
2021,02,JAKARTA UTARA,KOJA,LAGOA,Perempuan,38
2021,02,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,18
2021,02,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,29
2021,02,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,41
2021,02,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,25
2021,02,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,47
2021,02,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,14
2021,02,JAKARTA UTARA,CILINCING,KALIBARU,Perempuan,50
2021,02,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,29
2021,02,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,25
2021,02,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,46
2021,02,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,6
2021,02,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,37
2021,02,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,19
2021,02,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,13
2021,02,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,26
2021,02,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,28
2021,02,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,26
2021,02,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,49
2021,02,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,46
2021,02,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,25
2021,02,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,78
2021,02,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,50
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,5
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,8
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,11
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,16
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,13
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,26
2021,02,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,24
2021,02,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,2
2021,02,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,5
2021,02,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,5
2021,02,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,7
2021,02,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,2
2021,02,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,6
2021,02,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,0
2021,02,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,10
2021,02,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,8
2021,02,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,12
2021,02,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,7
2021,02,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,13
2021,02,JAKARTA BARAT,TAMBORA,KRENDANG,Perempuan,11
2021,02,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,21
2021,02,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,17
2021,02,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,16
2021,02,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,12
2021,02,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,0
2021,02,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,8
2021,02,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,30
2021,02,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,28
2021,02,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,28
2021,02,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,14
2021,02,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,24
2021,02,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,23
2021,02,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,21
2021,02,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,47
2021,02,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,48
2021,02,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,47
2021,02,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,45
2021,02,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,46
2021,02,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,27
2021,02,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,12
2021,02,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,15
2021,02,JAKARTA BARAT,PAL MERAH,JATIPULO,Perempuan,13
2021,02,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,16
2021,02,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,6
2021,02,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,33
2021,02,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,25
2021,02,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,21
2021,02,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,38
2021,02,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,32
2021,02,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,14
2021,02,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,9
2021,02,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,5
2021,02,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,19
2021,02,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,9
2021,02,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,19
2021,02,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,16
2021,02,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,11
2021,02,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,2
2021,02,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,3
2021,02,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,13
2021,02,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,10
2021,02,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,10
2021,02,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,19
2021,02,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,5
2021,02,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,5
2021,02,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,7
2021,02,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,6
2021,02,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,18
2021,02,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,22
2021,02,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,4
2021,02,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,18
2021,02,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,12
2021,02,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,18
2021,02,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,27
2021,02,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,36
2021,02,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,21
2021,02,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,13
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,20
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,39
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,22
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,20
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,20
2021,02,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,21
2021,02,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,48
2021,02,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,17
2021,02,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,33
2021,02,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,9
2021,02,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,9
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,1
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,8
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,2
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,0
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,1
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,2
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,0
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,6
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,33
2021,02,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,9
2021,02,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,9
2021,02,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,25
2021,02,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,25
2021,02,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,7
2021,02,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,21
2021,02,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,7
2021,02,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,51
2021,02,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,37
2021,02,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,39
2021,02,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,22
2021,02,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,19
2021,02,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,20
2021,02,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,27
2021,02,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,29
2021,02,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,37
2021,02,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,27
2021,02,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,23
2021,02,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,30
2021,02,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,24
2021,02,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,25
2021,02,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,14
2021,02,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,16
2021,02,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,20
2021,02,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,36
2021,02,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,10
2021,02,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,25
2021,02,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,12
2021,02,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,23
2021,02,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,37
2021,02,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,22
2021,02,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,12
2021,02,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,18
2021,02,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,8
2021,02,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,13
2021,02,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,21
2021,02,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,34
2021,02,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,9
2021,02,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,29
2021,02,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,22
2021,02,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,40
2021,02,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,19
2021,02,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,32
2021,02,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,22
2021,02,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,21
2021,02,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,22
2021,02,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,26
2021,02,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,23
2021,02,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,28
2021,02,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,35
2021,02,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,30
2021,02,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,74
2021,02,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,13
2021,02,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,106
2021,02,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,67
2021,02,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,83
2021,02,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,27
2021,02,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,20
2021,02,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,38
2021,02,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,44
2021,02,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,43
2021,02,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,54
2021,02,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,23
2021,02,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,9
2021,02,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,29
2021,02,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,29
2021,02,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,24
2021,02,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,25
2021,02,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,22
2021,02,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,36
2021,02,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,58
2021,02,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,55
2021,02,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,43
2021,02,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,32
2021,02,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,15
2021,02,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,11
2021,02,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,29
2021,02,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,17
2021,02,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,10
2021,02,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,22
2021,02,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,17
2021,02,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,45
2021,02,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,5
